Census,pop,power converted,actual power,census_lat,census_long,Socioeconomic,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,SVI,disadvantaged,d,Bus,Latitude,Longitude
48029161503,5070,12.18,0.577900428,29.35583521,-98.62675212,0.8131,0.9504,0.8181,0.3904,0.8103,1,163,6340,29.428917,-97.735834
48029170402,5023,12.07,0.572681295,29.43428794,-98.53553438,0.9543,0.8719,0.9501,0.7688,0.9539,1,163,6340,29.428917,-97.735834
48029171919,5017,12.05,0.571732361,29.39108378,-98.68612051,0.4924,0.6656,0.6371,0.3407,0.5184,0,163,6340,29.428917,-97.735834
48029171302,4920,11.82,0.560819627,29.45371419,-98.57056349,0.8923,0.4863,0.7186,0.8448,0.8449,1,163,6340,29.428917,-97.735834
48029171401,4917,11.81,0.560345161,29.44126871,-98.59474276,0.8021,0.6552,0.8133,0.6369,0.7871,1,163,6340,29.428917,-97.735834
48029131504,4915,11.81,0.560345161,29.44956775,-98.39107826,0.7421,0.9847,0.6064,0.2007,0.6809,1,163,6340,29.428917,-97.735834
48029161303,4902,11.78,0.558921761,29.34284114,-98.60662701,0.9528,0.9157,0.8887,0.398,0.8781,1,163,6340,29.428917,-97.735834
48029141600,4898,11.77,0.558447294,29.32909757,-98.43727957,0.6354,0.7263,0.8625,0.188,0.5954,0,163,6340,29.428917,-97.735834
48029170500,4887,11.74,0.557023894,29.44972185,-98.52751494,0.8557,0.5271,0.8462,0.9699,0.9257,1,163,6340,29.428917,-97.735834
48029191900,4883,11.73,0.556549427,29.42806987,-98.47040522,0.8559,0.4959,0.679,0.8933,0.8389,1,163,6340,29.428917,-97.735834
48029130900,4844,11.64,0.552279227,29.43717186,-98.40757113,0.8146,0.9893,0.7967,0.5078,0.8773,1,163,6340,29.428917,-97.735834
48029130500,4812,11.56,0.548483493,29.41921825,-98.45216918,0.9754,0.9345,0.8772,0.7393,0.9589,1,163,6340,29.428917,-97.735834
48029161600,4788,11.5,0.545636693,29.392795,-98.61879072,0.7315,0.8906,0.7661,0.6695,0.8189,1,163,6340,29.428917,-97.735834
48029161304,4746,11.4,0.540892026,29.3494248,-98.59223492,0.9411,0.9439,0.9049,0.2843,0.851,1,163,6340,29.428917,-97.735834
48029161504,4723,11.35,0.538519693,29.35510279,-98.61703513,0.9113,0.6462,0.8927,0.3006,0.7515,1,163,6340,29.428917,-97.735834
48029180504,4704,11.3,0.536147359,29.45229517,-98.59193794,0.9355,0.9441,0.8418,0.2718,0.8333,1,163,6340,29.428917,-97.735834
48029140700,4661,11.2,0.531402693,29.38751799,-98.46098761,0.6197,0.3166,0.627,0.5613,0.5676,1,163,6340,29.428917,-97.735834
48029121508,4650,11.17,0.529979293,29.50638772,-98.35830008,0.7196,0.8081,0.6974,0.6528,0.7604,1,163,6340,29.428917,-97.735834
48029141403,4643,11.15,0.529030359,29.35864092,-98.42728391,0.5909,0.8786,0.6194,0.4245,0.6404,0,163,6340,29.428917,-97.735834
48029121506,4629,11.12,0.527606959,29.51165087,-98.3406548,0.6244,0.9525,0.6716,0.6039,0.7546,0,163,6340,29.428917,-97.735834
48029170600,4629,11.12,0.527606959,29.45195709,-98.55005818,0.691,0.5108,0.8799,0.8452,0.7993,1,163,6340,29.428917,-97.735834
48029160501,4544,10.92,0.518117625,29.41126583,-98.53882102,0.9879,0.959,0.7938,0.6037,0.9416,1,163,6340,29.428917,-97.735834
48029150501,4477,10.76,0.510526158,29.37909994,-98.52556636,0.8874,0.9115,0.9797,0.3714,0.8598,1,163,6340,29.428917,-97.735834
48029161801,4458,10.71,0.508153825,29.38465324,-98.6479288,0.5366,0.8952,0.6104,0.5066,0.6444,1,163,6340,29.428917,-97.735834
48029131614,4438,10.66,0.505781491,29.47390896,-98.34027564,0.4195,0.2747,0.5574,0.4295,0.4084,1,163,6340,29.428917,-97.735834
48029131613,4400,10.57,0.501511291,29.48213721,-98.3262561,0.4537,0.5459,0.7288,0.0564,0.3479,0,163,6340,29.428917,-97.735834
48029141101,4380,10.52,0.499138958,29.35757777,-98.45344752,0.8881,0.9908,0.751,0.9279,0.9798,1,163,6340,29.428917,-97.735834
48029170401,4358,10.47,0.496766624,29.44094923,-98.53164273,0.9939,0.9985,0.8581,0.4817,0.9649,1,163,6340,29.428917,-97.735834
48029190604,4348,10.45,0.495817691,29.47459968,-98.51359519,0.7141,0.8631,0.8609,0.2429,0.6849,1,163,6340,29.428917,-97.735834
48029190200,4302,10.34,0.490598557,29.45253761,-98.4897342,0.3763,0.2042,0.2986,0.6545,0.3742,0,163,6340,29.428917,-97.735834
48029160502,4300,10.33,0.490124091,29.40274613,-98.53937523,0.9369,0.992,0.8984,0.7293,0.9708,1,163,6340,29.428917,-97.735834
48029171601,4263,10.24,0.48585389,29.41749248,-98.61796519,0.8835,0.9289,0.8378,0.2806,0.8034,1,163,6340,29.428917,-97.735834
48029190400,4259,10.23,0.485379424,29.46303474,-98.48942466,0.3272,0.0395,0.2663,0.4368,0.203,0,163,6340,29.428917,-97.735834
48029130402,4259,10.23,0.485379424,29.40550201,-98.44055544,0.9766,0.9877,0.672,0.9298,0.9875,1,163,6340,29.428917,-97.735834
48029190601,4183,10.05,0.476839023,29.47212484,-98.52171517,0.6463,0.3507,0.9277,0.9125,0.793,1,163,6340,29.428917,-97.735834
48029161000,4159,9.99,0.473992223,29.34401121,-98.57279936,0.982,0.9898,0.7927,0.9858,0.9973,1,163,6340,29.428917,-97.735834
48029171200,4089,9.82,0.465926289,29.43638944,-98.56562253,0.7526,0.8521,0.9365,0.5822,0.8306,1,163,6340,29.428917,-97.735834
48029140500,4088,9.82,0.465926289,29.39640163,-98.45500387,0.7175,0.5645,0.5782,0.3186,0.5724,1,163,6340,29.428917,-97.735834
48029130600,4045,9.72,0.461181622,29.43032442,-98.45217236,0.9762,0.918,0.8554,0.8525,0.9735,1,163,6340,29.428917,-97.735834
48029180701,4028,9.68,0.459283756,29.49884279,-98.56596297,0.3416,0.1956,0.4577,0.8989,0.4841,0,163,6340,29.428917,-97.735834
48029170900,4021,9.66,0.458334822,29.42362078,-98.54823226,0.9204,0.9891,0.807,0.7614,0.961,1,163,6340,29.428917,-97.735834
48029190902,3999,9.61,0.455962489,29.49613059,-98.48539227,0.2481,0.2703,0.5702,0.629,0.3967,0,163,6340,29.428917,-97.735834
48029130401,3969,9.54,0.452641222,29.40804263,-98.45436611,0.9685,0.8669,0.934,0.5105,0.9113,1,163,6340,29.428917,-97.735834
48029181005,3952,9.49,0.450268889,29.50244072,-98.55406744,0.5556,0.2231,0.6995,0.6833,0.5732,1,163,6340,29.428917,-97.735834
48029181730,3872,9.3,0.441254022,29.4928634,-98.67039171,0.4379,0.3949,0.6023,0.0836,0.3053,0,163,6340,29.428917,-97.735834
48029171100,3835,9.21,0.436983821,29.42246755,-98.56861758,0.9674,0.8121,0.9231,0.4161,0.8666,1,163,6340,29.428917,-97.735834
48029171922,3809,9.15,0.434137021,29.41134913,-98.68839904,0.3072,0.5637,0.6358,0.0706,0.2801,0,163,6340,29.428917,-97.735834
48029160701,3802,9.13,0.433188088,29.40623144,-98.57396827,0.8626,0.9586,0.8783,0.1556,0.759,1,163,6340,29.428917,-97.735834
48029190100,3801,9.13,0.433188088,29.44809642,-98.50708509,0.8114,0.5941,0.7862,0.9137,0.8746,1,163,6340,29.428917,-97.735834
48029180602,3721,8.94,0.424173221,29.47774012,-98.55630408,0.5686,0.9243,0.6628,0.9547,0.8564,1,163,6340,29.428917,-97.735834
48029140400,3718,8.93,0.423698754,29.39680538,-98.46738495,0.5325,0.8487,0.6926,0.216,0.5553,1,163,6340,29.428917,-97.735834
48029170101,3712,8.92,0.423224287,29.4399227,-98.51905344,0.9779,0.8885,0.9847,0.5281,0.9313,1,163,6340,29.428917,-97.735834
48029131506,3629,8.72,0.413734954,29.43997117,-98.37265807,0.4297,0.4283,0.7094,0.0978,0.3475,0,163,6340,29.428917,-97.735834
48029151302,3623,8.7,0.41278602,29.32949867,-98.52424507,0.8733,0.9406,0.838,0.8155,0.9424,1,163,6340,29.428917,-97.735834
48029170102,3619,8.69,0.412311553,29.4316472,-98.51962494,0.8783,0.2835,0.9648,0.5085,0.7444,1,163,6340,29.428917,-97.735834
48029190501,3601,8.65,0.410413687,29.4601477,-98.51994823,0.6623,0.6614,0.8638,0.254,0.619,1,163,6340,29.428917,-97.735834
48029140300,3588,8.62,0.408990287,29.38666725,-98.48313975,0.8975,0.7232,0.8271,0.7048,0.8685,1,163,6340,29.428917,-97.735834
48029171602,3532,8.49,0.40282222,29.42224392,-98.60228672,0.9804,0.9548,0.899,0.7575,0.9718,1,163,6340,29.428917,-97.735834
48029181601,3340,8.02,0.380522285,29.4753193,-98.60241922,0.6548,0.9171,0.5738,0.3023,0.6317,1,163,6340,29.428917,-97.735834
48187210801,4887,11.74,0.557023894,29.5202738,-97.98410686,0.3698,0.7374,0.1077,0.8047,0.4937,0,164,6340,29.428917,-97.735834
48029121121,2893,6.95,0.329754349,29.58774663,-98.43245752,0.129,0.1304,0.189,0.1237,0.0787,0,164,6340,29.428917,-97.735834
48029131401,10592,25.45,1.207517726,29.37879739,-98.3745458,0.503,0.8839,0.5857,0.3146,0.5624,0,165,6340,29.428917,-97.735834
48029171920,8712,20.93,0.993058782,29.40334568,-98.67369262,0.5719,0.3553,0.6544,0.2043,0.4384,0,165,6340,29.428917,-97.735834
48029161501,8255,19.83,0.940867446,29.3647842,-98.60738654,0.8996,0.9841,0.8204,0.5778,0.923,1,165,6340,29.428917,-97.735834
48029131615,8116,19.5,0.925210045,29.4693329,-98.35155413,0.4347,0.2927,0.6211,0.3439,0.4094,0,165,6340,29.428917,-97.735834
48029151600,7954,19.11,0.906705844,29.34116704,-98.49382388,0.6628,0.9435,0.7225,0.8791,0.8765,1,165,6340,29.428917,-97.735834
48029131609,7725,18.56,0.880610176,29.50339831,-98.32842216,0.2959,0.7998,0.6159,0.3593,0.4622,0,165,6340,29.428917,-97.735834
48029151100,7721,18.55,0.88013571,29.36208686,-98.53065434,0.9025,0.9299,0.8252,0.8007,0.9399,1,165,6340,29.428917,-97.735834
48029121402,7502,18.02,0.854988975,29.49204089,-98.36864166,0.54,0.621,0.8215,0.1333,0.4837,1,165,6340,29.428917,-97.735834
48029151700,7323,17.59,0.834586907,29.32944737,-98.50060329,0.7766,0.8694,0.7265,0.6775,0.8241,1,165,6340,29.428917,-97.735834
48029141200,7298,17.53,0.831740107,29.38025199,-98.43957075,0.6527,0.9782,0.6987,0.7213,0.8335,1,165,6340,29.428917,-97.735834
48029160100,7188,17.27,0.819403973,29.4084796,-98.52122822,0.9946,0.9772,0.935,0.9501,0.9965,1,165,6340,29.428917,-97.735834
48029171903,7104,17.07,0.80991464,29.40655381,-98.65625285,0.7747,0.8111,0.7041,0.4514,0.7243,1,165,6340,29.428917,-97.735834
48029141300,7100,17.06,0.809440173,29.37553101,-98.41464704,0.5531,0.859,0.6471,0.7999,0.7391,1,165,6340,29.428917,-97.735834
48029150700,7060,16.96,0.804695506,29.37499897,-98.49634437,0.6928,0.8948,0.8759,0.7094,0.8385,1,165,6340,29.428917,-97.735834
48029151900,6924,16.64,0.789512572,29.29056213,-98.47039314,0.6385,0.8675,0.8183,0.9423,0.8942,0,165,6340,29.428917,-97.735834
48029150900,6782,16.29,0.772906238,29.36240128,-98.49321187,0.82,0.7738,0.8233,0.5083,0.7869,1,165,6340,29.428917,-97.735834
48029131507,6758,16.24,0.770533904,29.4652847,-98.37223582,0.8839,0.8573,0.7301,0.2722,0.7402,1,165,6340,29.428917,-97.735834
48029171402,6506,15.63,0.741591436,29.4425446,-98.58195566,0.8904,0.9044,0.9357,0.3679,0.8452,1,165,6340,29.428917,-97.735834
48029161400,6454,15.51,0.735897836,29.38661511,-98.61788609,0.2957,0.0149,0.4451,0.2411,0.1302,0,165,6340,29.428917,-97.735834
48029171913,6403,15.38,0.729729769,29.42375884,-98.6718205,0.6131,0.9402,0.7318,0.2805,0.6599,0,165,6340,29.428917,-97.735834
48029172003,6368,15.3,0.725934035,29.43859393,-98.72372839,0.1875,0.6144,0.5098,0.1721,0.269,0,165,6340,29.428917,-97.735834
48029170300,6350,15.26,0.724036169,29.42174954,-98.53418421,0.9741,0.8473,0.9361,0.7992,0.9599,1,165,6340,29.428917,-97.735834
48029191006,6180,14.85,0.704583034,29.48645761,-98.51685662,0.7949,0.4158,0.8814,0.4861,0.7045,1,165,6340,29.428917,-97.735834
48029120400,6115,14.69,0.696991567,29.47613778,-98.44675671,0.0035,0.5373,0.078,0.3205,0.1311,0,165,6340,29.428917,-97.735834
48029171000,6019,14.46,0.686078833,29.4231601,-98.55960946,0.981,0.9858,0.9273,0.6102,0.9672,1,165,6340,29.428917,-97.735834
48029131608,5961,14.32,0.6794363,29.5174458,-98.30411394,0.3322,0.8962,0.6306,0.3503,0.5129,0,165,6340,29.428917,-97.735834
48029161302,5960,14.32,0.6794363,29.3328003,-98.61314804,0.9292,0.8161,0.846,0.5799,0.8769,1,165,6340,29.428917,-97.735834
48029181602,5924,14.23,0.6751661,29.45795005,-98.61400272,0.7231,0.8397,0.7934,0.7744,0.8379,1,165,6340,29.428917,-97.735834
48029120600,5889,14.15,0.671370366,29.49004027,-98.4454867,0.4293,0.2754,0.3468,0.4886,0.3821,0,165,6340,29.428917,-97.735834
48029150100,5831,14.01,0.664727832,29.40372356,-98.50332366,0.7674,0.5365,0.8011,0.8346,0.8132,1,165,6340,29.428917,-97.735834
48029171502,5728,13.76,0.652866165,29.42713012,-98.58004499,0.9096,0.5631,0.9145,0.9275,0.9324,1,165,6340,29.428917,-97.735834
48029141404,5697,13.69,0.649544898,29.36675453,-98.42567903,0.7089,0.7363,0.7031,0.8312,0.8024,1,165,6340,29.428917,-97.735834
48029121403,5679,13.64,0.647172565,29.50321245,-98.38424991,0.6083,0.802,0.6662,0.8109,0.7577,1,165,6340,29.428917,-97.735834
48029121505,5619,13.5,0.640530031,29.52339227,-98.32974089,0.4003,0.6922,0.4187,0.8661,0.6077,0,165,6340,29.428917,-97.735834
48029192000,5614,13.49,0.640055565,29.45981051,-98.46939623,0.3957,0.0814,0.5798,0.9166,0.5065,0,165,6340,29.428917,-97.735834
48029120502,5553,13.34,0.632938564,29.50448751,-98.40766701,0.9301,0.9657,0.8246,0.7706,0.9531,1,165,6340,29.428917,-97.735834
48029140800,5492,13.19,0.625821564,29.37765673,-98.46962095,0.9516,0.4798,0.8261,0.7635,0.8685,1,165,6340,29.428917,-97.735834
48029160300,5349,12.85,0.609689696,29.39123672,-98.52638519,0.7945,0.9134,0.8057,0.1423,0.6793,1,165,6340,29.428917,-97.735834
48029180101,5297,12.73,0.603996096,29.45933051,-98.53659228,0.3734,0.5131,0.6878,0.3263,0.4441,1,165,6340,29.428917,-97.735834
48029160702,5296,12.72,0.603521629,29.39622302,-98.55692648,0.9695,0.7581,0.7978,0.9292,0.9587,1,165,6340,29.428917,-97.735834
48029160600,5288,12.7,0.602572696,29.41137909,-98.55369853,0.9668,0.9468,0.9329,0.5609,0.9368,1,165,6340,29.428917,-97.735834
48029171921,5253,12.62,0.598776963,29.39559806,-98.69858724,0.6037,0.5043,0.6421,0.2154,0.4804,0,165,6340,29.428917,-97.735834
48029141402,5117,12.29,0.583119562,29.34550188,-98.41459866,0.5183,0.262,0.7045,0.3875,0.4706,0,165,6340,29.428917,-97.735834
48029180300,5062,12.16,0.576951495,29.46669554,-98.55746485,0.7599,0.9661,0.7066,0.8249,0.8996,1,165,6340,29.428917,-97.735834
48029180201,5042,12.11,0.574579161,29.47780767,-98.53295299,0.8578,0.6284,0.8642,0.9471,0.9265,1,165,6340,29.428917,-97.735834
48029180503,5033,12.09,0.573630228,29.46029462,-98.59261447,0.7254,0.7045,0.7655,0.1157,0.5614,1,165,6340,29.428917,-97.735834
48029180202,4972,11.95,0.566987694,29.47426565,-98.54212412,0.7262,0.8985,0.7884,0.9072,0.9067,1,165,6340,29.428917,-97.735834
48029160400,4886,11.74,0.557023894,29.39031974,-98.54125092,0.7494,0.9391,0.7992,0.8256,0.9021,1,165,6340,29.428917,-97.735834
48029121507,4848,11.65,0.552753694,29.51605446,-98.35768491,0.468,0.5254,0.5054,0.6559,0.5461,0,165,6340,29.428917,-97.735834
48029150600,4834,11.61,0.550855827,29.37527548,-98.51049235,0.9739,0.9219,0.8518,0.3075,0.8606,1,165,6340,29.428917,-97.735834
48029180400,4761,11.44,0.542789893,29.46265813,-98.5708887,0.7442,0.9393,0.7888,0.9189,0.9276,1,165,6340,29.428917,-97.735834
48029181725,4739,11.39,0.54041756,29.4669183,-98.6308181,0.5504,0.7432,0.6174,0.1356,0.4606,1,165,6340,29.428917,-97.735834
48029120702,4625,11.11,0.527132492,29.49999562,-98.47190809,0.1309,0.4191,0.3969,0.5718,0.3164,0,165,6340,29.428917,-97.735834
48187210705,4599,11.05,0.524285692,29.55690734,-98.26108452,0.2182,0.4357,0.5356,0.2427,0.2848,0,165,6340,29.428917,-97.735834
48029191004,4531,10.89,0.516694225,29.49608676,-98.5065585,0.8726,0.5664,0.8651,0.9739,0.9376,1,165,6340,29.428917,-97.735834
48029180501,4514,10.84,0.514321892,29.47021677,-98.58964042,0.8851,0.8018,0.6681,0.9283,0.9238,1,165,6340,29.428917,-97.735834
48029150400,4417,10.61,0.503409158,29.38795582,-98.5173639,0.8743,0.7721,0.8571,0.7479,0.8925,1,165,6340,29.428917,-97.735834
48029121203,4390,10.55,0.500562358,29.53370314,-98.39116912,0.4546,0.2593,0.7005,0.5711,0.5019,1,165,6340,29.428917,-97.735834
48029181506,4310,10.35,0.491073024,29.49305537,-98.60924857,0.4078,0.7682,0.6852,0.9593,0.7469,0,165,6340,29.428917,-97.735834
48029181727,4257,10.23,0.485379424,29.47184699,-98.64164258,0.5402,0.2676,0.7879,0.0886,0.3681,0,165,6340,29.428917,-97.735834
48029121701,4191,10.07,0.477787957,29.554515,-98.2943514,0.5385,0.86,0.5499,0.5786,0.639,0,165,6340,29.428917,-97.735834
48029190503,4146,9.96,0.472568823,29.45967645,-98.50358851,0.5454,0.2136,0.702,0.3196,0.4474,1,165,6340,29.428917,-97.735834
48029181001,3698,8.88,0.421326421,29.51398193,-98.54160843,0.4487,0.6957,0.6261,0.9177,0.7008,1,165,6340,29.428917,-97.735834
48029151000,3565,8.56,0.406143486,29.36252544,-98.51022825,0.7298,0.5938,0.8891,0.4032,0.6864,1,165,6340,29.428917,-97.735834
48029141000,3549,8.53,0.404720086,29.37097068,-98.45737068,0.9117,0.7313,0.7892,0.7416,0.8821,1,165,6340,29.428917,-97.735834
48029181815,3326,7.99,0.379098885,29.55120983,-98.59431574,0.2932,0.2007,0.4112,0.2747,0.2481,0,165,6340,29.428917,-97.735834
48027020900,2756,6.62,6.3,31.05195627,-97.33292478,0.948,0.9964,0.6025,0.9965,0.995,1,166,6341,30.1223,-96.258442
48469001605,3126,7.51,5.380816641,28.82403329,-96.96180298,0.2704,0.5698,0.3873,0.5352,0.4,0,167,7001,28.83905,-96.889623
48029191505,2276,5.47,3.919183359,29.55427401,-98.55391116,0.037,0.2367,0.3938,0.028,0.0469,0,167,7001,28.83905,-96.889623
48201333300,10546,25.34,12.37478861,29.63808275,-95.25346061,0.8298,0.4514,0.9499,0.8699,0.8742,1,168,7004,29.72475,-95.176479
48201221300,9920,23.83,11.63738013,29.85240188,-95.37277948,0.7995,0.3756,0.9543,0.6021,0.7519,1,168,7004,29.72475,-95.176479
48201323000,7422,17.83,8.707280225,29.69485438,-95.19201473,0.9716,0.4354,0.9267,0.9958,0.9783,1,168,7004,29.72475,-95.176479
48201211500,6929,16.65,8.131027244,29.76650977,-95.29695222,0.9372,0.5304,0.992,0.6837,0.8865,1,168,7004,29.72475,-95.176479
48201322800,6625,15.92,7.774531755,29.70612105,-95.18107411,0.7985,0.6257,0.8839,0.4696,0.7412,1,168,7004,29.72475,-95.176479
48201220700,6554,15.75,7.691512257,29.83432285,-95.34965182,0.9864,0.7554,0.9635,0.8195,0.9601,1,168,7004,29.72475,-95.176479
48201323500,5905,14.19,6.929686281,29.66341457,-95.20182769,0.972,0.6309,0.8539,0.9133,0.9487,1,168,7004,29.72475,-95.176479
48201323200,5814,13.97,6.822249285,29.686898,-95.18290565,0.7613,0.3813,0.7387,0.6394,0.6934,0,168,7004,29.72475,-95.176479
48201322600,5772,13.87,6.773414286,29.69906431,-95.15777905,0.8532,0.629,0.6656,0.6645,0.7755,1,168,7004,29.72475,-95.176479
48201222100,5617,13.49,6.587841292,29.8795535,-95.33480315,0.9687,0.4894,0.9554,0.8427,0.9267,1,168,7004,29.72475,-95.176479
48201324100,5538,13.31,6.499938295,29.72548112,-95.18392654,0.9662,0.4762,0.8858,0.7859,0.9002,1,168,7004,29.72475,-95.176479
48201321900,5525,13.27,6.480404296,29.69574443,-95.22486818,0.857,0.2695,0.8676,0.8628,0.827,1,168,7004,29.72475,-95.176479
48201211900,5478,13.16,6.426685797,29.78382879,-95.29951309,0.9334,0.5125,0.9916,0.5525,0.8429,1,168,7004,29.72475,-95.176479
48201322000,5442,13.07,6.382734299,29.70110962,-95.21810724,0.9818,0.5131,0.965,0.8872,0.9476,1,168,7004,29.72475,-95.176479
48201211300,5303,12.74,6.221578804,29.77741991,-95.32739495,0.9453,0.7956,0.8862,0.6263,0.8982,1,168,7004,29.72475,-95.176479
48201323802,5090,12.23,5.972520312,29.67324039,-95.17912237,0.7816,0.5539,0.8187,0.943,0.8798,1,168,7004,29.72475,-95.176479
48201321401,5089,12.23,5.972520312,29.66552981,-95.22670014,0.9177,0.5453,0.8841,0.4725,0.7901,1,168,7004,29.72475,-95.176479
48201222300,4920,11.82,5.772296818,29.89621608,-95.3488733,0.8624,0.4731,0.9566,0.6633,0.8258,1,168,7004,29.72475,-95.176479
48201221900,4790,11.51,5.620908323,29.8818735,-95.34911315,0.9217,0.6369,0.9717,0.5153,0.8439,1,168,7004,29.72475,-95.176479
48201233300,4588,11.02,5.38161683,29.75504983,-95.19947088,0.8169,0.5721,0.922,0.7552,0.8404,1,168,7004,29.72475,-95.176479
48201322100,4252,10.22,4.990936843,29.69008311,-95.21042927,0.9405,0.7652,0.8554,0.9611,0.9683,1,168,7004,29.72475,-95.176479
48201221000,4205,10.1,4.932334844,29.85976044,-95.34466526,0.8981,0.6246,0.9422,0.7456,0.8913,1,168,7004,29.72475,-95.176479
48201323900,4197,10.08,4.922567845,29.67352248,-95.16418197,0.9419,0.8876,0.7487,0.9975,0.9896,1,168,7004,29.72475,-95.176479
48201220400,4190,10.07,4.917684345,29.83303321,-95.36605357,0.7565,0.4047,0.9711,0.7209,0.784,1,168,7004,29.72475,-95.176479
48201222501,4136,9.94,4.854198847,29.92833182,-95.4059184,0.8071,0.5311,0.9895,0.6543,0.8164,1,168,7004,29.72475,-95.176479
48201221800,4000,9.61,4.693043352,29.88239983,-95.36107867,0.777,0.4739,0.9784,0.6069,0.7725,1,168,7004,29.72475,-95.176479
48201220600,3940,9.47,4.624674354,29.8418218,-95.36696078,0.9664,0.6095,0.9547,0.4922,0.8523,1,168,7004,29.72475,-95.176479
48201211400,3837,9.22,4.502586858,29.76588032,-95.32814234,0.8311,0.9121,0.7796,0.4746,0.8157,1,168,7004,29.72475,-95.176479
48201221100,3830,9.2,4.492819858,29.85987679,-95.35622734,0.8637,0.4921,0.9428,0.3729,0.7306,1,168,7004,29.72475,-95.176479
48201220800,3740,8.99,4.390266362,29.83082997,-95.33870287,0.9303,0.9037,0.9562,0.723,0.9445,1,168,7004,29.72475,-95.176479
48201222502,3723,8.94,4.365848862,29.92390493,-95.38785774,0.915,0.4287,0.9156,0.7669,0.8629,1,168,7004,29.72475,-95.176479
48201220500,3606,8.66,4.229110867,29.83621886,-95.38146396,0.8426,0.669,0.8952,0.9931,0.9618,1,168,7004,29.72475,-95.176479
48201342400,3358,8.07,3.940984376,29.69477874,-95.14838225,0.4304,0.3082,0.5731,0.6846,0.5042,0,168,7004,29.72475,-95.176479
48201222401,3263,7.84,3.828663879,29.90059057,-95.39469244,0.787,0.3419,0.9451,0.8229,0.8124,1,168,7004,29.72475,-95.176479
48201211600,2749,6.6,3.223109898,29.78096176,-95.31155859,0.7726,0.3865,0.8906,0.6952,0.7558,1,168,7004,29.72475,-95.176479
48201212400,2715,6.52,3.1840419,29.78751873,-95.28467058,0.8373,0.4679,0.9673,0.6137,0.8001,1,168,7004,29.72475,-95.176479
48201222000,2376,5.71,2.788478412,29.86835675,-95.33705431,0.8244,0.0971,0.8929,0.5874,0.6617,1,168,7004,29.72475,-95.176479
48201211200,2362,5.67,2.768944413,29.79819422,-95.32038995,0.9202,0.8257,0.8623,0.6296,0.8921,1,168,7004,29.72475,-95.176479
48201220900,1796,4.31,2.104788434,29.84885024,-95.33762518,0.9367,0.6432,0.9378,0.7848,0.9157,1,168,7004,29.72475,-95.176479
48201541500,5513,13.25,3.863904416,29.85617418,-95.67796463,0.5467,0.3955,0.6601,0.1253,0.3961,0,169,7010,30.086834,-95.990493
48201222600,5109,12.27,3.578121297,29.93574345,-95.39767985,0.9428,0.6491,0.9858,0.7468,0.9195,1,169,7010,30.086834,-95.990493
48201230500,3737,8.98,2.61870654,29.8486101,-95.32871412,0.8931,0.6901,0.9244,0.8176,0.914,1,169,7010,30.086834,-95.990493
48201231700,3443,8.27,2.411659586,29.87614846,-95.31982255,0.9056,0.5962,0.9682,0.6269,0.8579,1,169,7010,30.086834,-95.990493
48331950100,2281,5.48,1.598052543,30.94021053,-96.942952,0.4648,0.972,0.4334,0.433,0.5935,1,169,7010,30.086834,-95.990493
48201230300,2257,5.42,1.580555618,29.83473121,-95.31269439,0.8964,0.6964,0.8592,0.4458,0.7972,1,169,7010,30.086834,-95.990493
48339693000,10713,25.74,27.55943225,30.29728328,-95.30715065,0.7214,0.619,0.5671,0.6866,0.6901,1,170,7011,30.28584,-95.312397
48225950300,3200,7.69,8.233567754,31.32469936,-95.45944885,0.8016,0.9944,0.4826,0.9662,0.9468,1,170,7011,30.28584,-95.312397
48027023203,1476,3.55,0.939,31.11777869,-97.75590641,0.536,0.1929,0.3135,0.1609,0.2702,1,171,7012,29.687606,-95.95226
48471790500,8508,20.44,138.051,30.72924607,-95.56348448,0.6423,0.0155,0.4533,0.9219,0.4839,0,172,7013,29.97967,-95.572835
48201240702,15566,37.4,5.098341121,29.98045711,-95.40681799,0.6807,0.493,0.8124,0.4999,0.6621,1,173,7014,29.8108,-95.2539
48201251901,10259,24.65,3.360270284,29.95199323,-95.10682968,0.3767,0.1668,0.1731,0.0986,0.1521,0,173,7014,29.8108,-95.2539
48201232701,8306,19.96,2.720932855,29.78863609,-95.2278603,0.9501,0.4275,0.9841,0.9919,0.975,1,173,7014,29.8108,-95.2539
48201251700,8266,19.86,2.707300927,30.02497851,-95.08194366,0.3026,0.7602,0.2565,0.3787,0.3715,0,173,7014,29.8108,-95.2539
48201240400,8110,19.48,2.6554996,29.98688727,-95.38082556,0.5828,0.5464,0.8062,0.3073,0.5668,1,173,7014,29.8108,-95.2539
48201251100,7459,17.92,2.442841521,30.03503914,-95.23549562,0.2746,0.5369,0.1433,0.231,0.2373,0,173,7014,29.8108,-95.2539
48201251300,7108,17.08,2.328333325,30.05613196,-95.19981427,0.1833,0.3563,0.027,0.0811,0.0889,0,173,7014,29.8108,-95.2539
48201314002,6651,15.98,2.178382115,29.68794881,-95.39746541,0.3347,0.0079,0.3871,0.7351,0.2392,0,173,7014,29.8108,-95.2539
48201251200,6572,15.79,2.152481452,30.0576566,-95.22272797,0.4917,0.3815,0.3454,0.2135,0.3372,0,173,7014,29.8108,-95.2539
48201251402,6245,15,2.04478922,30.07323806,-95.20137746,0.2418,0.4549,0.1806,0.0591,0.1392,0,173,7014,29.8108,-95.2539
